,Tweet_Text,created,Twitter_screenname,Followers,id,location
1243,"‘For India to unlock its digital economy it must be able to enable fast-broadband access to everyone, everywhere in a cost-efficient way — across land, sea and air — a feat that only satellites can help achieve.'

Repost by https://t.co/a9yJdOJ2df https://t.co/oWjCybcLkm",2022-05-05 13:45:07+00:00,rbhall_assoc_ll,399,1.52E+18,Cheltenham PA USA
1244,"This comes a day after a study by the Centre for Cellular and Molecular Biology (CCMB), Hyderabad and IMTech, Chandigarh confirmed the airborne transmission of SARS-CoV-2. 

https://t.co/tLzTNm437p",2022-05-05 13:42:34+00:00,livemint,2041345,1.52E+18,India
1245,@RahulGandhi Honestly - this is possibly the best that can happen - make a Super good company available to the public - let free markets decide the fate - else it will end up like a bsnl or air india 15 years from now .,2022-05-05 13:39:43+00:00,publicpvt,150,1.52E+18,India
1246,RT @pantsaurav: 4. #WingsOfChange and reaching via email to everyone and they even created a case for me with Case ID : 15xxx143 but it nev…,2022-05-05 13:39:26+00:00,pantsaurav,6,1.52E+18,
1247,"RT @pantsaurav: 2. #FlyAI which always comes busy, luckily, I was able to talk 2 times with air india (Anumeet and Rahul) after trying 1000…",2022-05-05 13:39:19+00:00,pantsaurav,6,1.52E+18,
1248,RT @pantsaurav: 1.@airindiain @TataCompanies @staralliance I travelled via AI808 on 15th apr and air india lost one of my bag. I landed at…,2022-05-05 13:39:17+00:00,pantsaurav,6,1.52E+18,
1249,"*For Kind Information Please* 
Updates on International Flight Operations 
05-05-2022 
Air India Express
Flight No: IX 536
SHJ to VGA
Landed at 1604 hrs at Vijayawada Airport.
POB are 100+02 Infants Only.
@AAI_Official 
@AAIRHQSR 
@MoCA_GoI 
@DGCAIndia https://t.co/xo9DA12dyh",2022-05-05 13:39:09+00:00,aaivjaairport,3666,1.52E+18,"Vijayawada, India"
1250,"@ms_medusssa @kunalkamra88 Exactly...they will support him from England,usa,Canada and send money to rss account.
But they will never comeback and settle in India...
Bcos they know
..worst is the condition of law and order and economical condition of Indi",2022-05-05 13:38:24+00:00,Fahim85426680,3,1.52E+18,
1251,"YOU ARE 1,000 TIMES MORE LIKELY TO GET COVID FROM AIR THAN SURFACES, REVEALS STUDY

https://t.co/2aUJuuyf4l",2022-05-05 13:36:06+00:00,VPickr,1493,1.52E+18,
1252,"@SaketGokhale Do you think Sale of Air India was a clean deal ? SpiceJet was invited for formality, long before the official announcement there were speculation of a Tata takeover. I am not surprised by this, it’s just of interest who are people involve",2022-05-05 13:36:01+00:00,Anuj15129718,1,1.52E+18,Gurgaon
1253,@bavaluefinder @udaykotak @sameervq If Tatas can transform Air India to compete successfully with Emirates or Qatar. Then your wish would be fulfilled.,2022-05-05 13:34:53+00:00,viveknagendra1,4,1.52E+18,
1254,"@FlyWithIX what a sham, uneducated rude and absolutely mannerless customer support you have got in PRANJU! 
absolutely rejected 2 transfer the call 2 a supervisor or manager and dropped the call on me, how do I file an official complaint abt this with Air",2022-05-05 13:30:52+00:00,the_id_is_taken,1,1.52E+18,"Dubai, United Arab Emirates"
1255,"Defence Minister @rajnathsingh released a book titled ‘INDO-PAK WAR 1971- Reminiscences of Air Warriors’. 

@SpokespersonMoD https://t.co/K5D2QusXKH",2022-05-05 13:28:00+00:00,PBNS_India,151782,1.52E+18,
1256,"@MeyaRobert It is escalating. The feedback loop of more dark soil fields in the spring adds to the heat. Air temp was up to 94ºF in Delhi, India today. Still, a very hot spring day. The issue I had was the data is skewed to form an opinion when there is ",2022-05-05 13:27:42+00:00,cyanfrog,1208,1.52E+18,"Dinosaur Ranch, Wyoming, USA"
1257,"You are 1,000 times more likely to get Covid from air than surfaces, reveals study https://t.co/u8SgSHThn1",2022-05-05 13:27:05+00:00,sameepshastri,18285,1.52E+18,India
1258,@annaiillambala @ragways @RahulGandhi Government should never do any business. Eventually it starts loosing money and tax payer keeps paying for it. Look at Air India. All steel plants.,2022-05-05 13:24:19+00:00,niklshah,30,1.52E+18,
1259,"Raksha Mantri @rajnathsingh exhorts Indian Air Force to become Aerospace Force &amp; be ready to protect the country from ever evolving threats

Details: https://t.co/MrNzgrscxt

@DefenceMinIndia @PIB_India @MIB_India https://t.co/vwaR1BBT9W",2022-05-05 13:23:18+00:00,PIBShillong,6120,1.52E+18,"शिलाँग, भारत"
1260,"Raksha Mantri @rajnathsingh exhorts Indian Air Force to become Aerospace Force &amp; be ready to protect the country from ever evolving threats

Details: https://t.co/MsVvX6JfmN

@DefenceMinIndia @PIB_India @MIB_India https://t.co/hdk0HFuaE8",2022-05-05 13:23:16+00:00,PIB_Guwahati,18177,1.52E+18,"Guwahati, India"
1261,"@cyanfrog You could be right. However, this is data India n I'll find out what air temperatures are then share.

But before then, do you think that the heat wave in India is escalating?",2022-05-05 13:19:27+00:00,MeyaRobert,227,1.52E+18,Nairobi 
1262,"On May 4, the #Ukraine air defense shot down 2 Russian multi-role fighters Su-30 in one day. They are declared by Russians as their Gen.4+ air superiority fighters. Every such aircraft costs $25-45 mln. They are assembled in Russia and India. (Photo is illustrative) https://t.co/tAxIMurlLP",2022-05-05 13:15:32+00:00,MrKovalenko,36059,1.52E+18,United States
1263,"RT @restoreforward: In India, #GrowingTrees in places like farms + cities could produce more food and cleaner air.

@aksheevthakur, @Indian…",2022-05-05 13:14:37+00:00,scale_at,686,1.52E+18,Australia
1264,@DelhiAirport: My mom(senior citizen) is travelling with my daughter(infant) from Kol-Toronto in Air india business class. She has a lay over in Delhi. What are the special assistance she can get as she won’t be able to walk. Also do you have meet and g,2022-05-05 13:14:27+00:00,DEEPESHKHEMKA,121,1.52E+18,
1265,"RT @Hiranyareta: SR Goel on the strategy deployed by the Ashrafs in post-1921 India. 

""a)  The Muslims should be encouraged to air as many…",2022-05-05 13:13:45+00:00,arunpadaki,161,1.52E+18,"Mysore, Bangalore, Kodagu"
1266,"@airindiain After long efforts to call the baggage department at Delhi, someone named has picked up the call and was trying to blame the staff in Washington DC that they didn't respond. There's only one flight from IAD-DEL with Air India. It's your comple",2022-05-05 13:13:37+00:00,Beasttweets96,0,1.52E+18,"Chicago, IL"
1267,"This is the first start to become a Digital India. Air is indeed turning out to be a great education hub in Pune.
#TransformationExpress https://t.co/XQKyyHgFPC",2022-05-05 13:11:33+00:00,Maneesh_2003,1127,1.52E+18,"Mumbai, India"
1268,"@kunalkamra88 Spot on.

Kids should ask PM when 8 of world's 10 most polluted cities in India will get clean air.",2022-05-05 13:08:11+00:00,WordTale,130,1.52E+18,The pathless land.
1269,RT @KritarthMohan1: (3/n) hastingly processed for refund however instead of raising the refund to Finn Air ..they raised it to AIR India. I…,2022-05-05 13:06:16+00:00,Flight_Refunds,14731,1.52E+18,"London, UK"
1270,"@BruhMom25538222 @fun_guy7 @goonereol that’s what i m saying ,, it’s is allowed in india,, i don’t know people are triggered,, rest if people can’t stop having sex then vasectomy is the best solution,,, why blame n shame women ,, she didn’t had ",2022-05-05 13:06:00+00:00,Akanksh55227828,81,1.52E+18,
1271,(3/n) hastingly processed for refund however instead of raising the refund to Finn Air ..they raised it to AIR India. I AM STILL UNSURE WHETHER MY BOOKING HAS BEEN CANCELED AND REFUND HAS BEEN PROCESSED or not.I tried to contact MR AMANDEEP VIA TWITTER and HOWEVER HE ALSO LIED,2022-05-05 13:04:26+00:00,KritarthMohan1,5,1.52E+18,
1272,"In India, #GrowingTrees in places like farms + cities could produce more food and cleaner air.

@aksheevthakur, @IndianExpress, and @WRIIndia share how governments can make this possible:

https://t.co/NTMLEbDS51",2022-05-05 13:03:42+00:00,restoreforward,14311,1.52E+18,#AFR100 #Initiative20x20
1273,"RT @PBNS_India: Today, BSF &amp; M/s Ashok Travels &amp; Tours - Travel Division of ITDC- signed a MoU to provide online air travel solution to all…",2022-05-05 13:01:14+00:00,ddkpondy,2689,1.52E+18,"Indira Nagar, Puducherry"
1274,RT @ashmal312: Spare a thought to those who don’t have access to air conditioned offices and homes. India’s labour force are the engines of…,2022-05-05 12:43:32+00:00,ek7foundation,1427,1.52E+18,
1275,"Air Marshal Sanjeev Kapoor assumed the appointment of Director General (Inspection and Safety) [DG(I&amp;S)] of Indian Air Force at Air HQ New Delhi on 01 May 2022.
@proshillong @proshillong 
@MIB_India @PIB_India 

https://t.co/fEziA9dhRN https://t.co/CMBHOxOwT9",2022-05-05 12:38:08+00:00,PIBAgartala,5581,1.52E+18,"Agartala, India"
1276,"RT @LicypriyaK: The current extreme #heatwave in India 🇮🇳 as seen yesterday, by #Copernicus #Sentinel3 LST (Land Surface Temperature, not A…",2022-05-05 12:34:09+00:00,ecomersh,368,1.52E+18,"London, England"
1277,"In conversation with BT's @nidhisingal Manish Sharma, CEO, Panasonic India &amp; SA says that they have been seeing record demand for air conditioners. In April, they recorded growth of over 80% over last April (2021).

https://t.co/YYoP1Yf3i1",2022-05-05 12:28:28+00:00,business_today,1158855,1.52E+18,India
1278,"If you want to buy an electric vehicle then buy aluminum air battery supported only.Higher power no infra required to charge no harmful effects to Environment no dependence on other countries. #ElectricVehicles #India #Indians 
@PMOIndia @nitin_gadkari @anandmahindra @RNTata2000 https://t.co/CkkzFkvXdW",2022-05-05 12:23:21+00:00,Inderje82016281,178,1.52E+18,"Chandigarh, India"
1279,"RT @Akshinii: Dear Fools of India,
Please note that Air India One is the official transport for the Prime Minister of India.
Jalo mat..
Ho…",2022-05-05 12:21:19+00:00,sunilsisodiya16,261,1.52E+18,Kuchera 
1280,@LawBatra Saw one tweet early morning that Indian diaspora was #luggage in Air India One,2022-05-05 12:20:34+00:00,BasantJ_Adv,268,1.52E+18,हिन्दुस्तान i.e. India
1281,RT @JasonEligh: Indian police seized 1.4 kg heroin ingested in pellet form by Tanzanian air traveler arriving in Hyderabad from Dar via Joh…,2022-05-05 12:19:42+00:00,Dr_R_D,1401,1.52E+18,
1282,"@RAShahzada1 How can you say he was retired air force officer? He may be an ordinary Hindu, living in India or a  qadiani living in UK.",2022-05-05 12:16:17+00:00,SaadatWahid1,352,1.52E+18,"Lahore, Pakistan"
1283,"Indian police seized 1.4 kg heroin ingested in pellet form by Tanzanian air traveler arriving in Hyderabad from Dar via Johannesburg &amp; Abu Dhabi.

Flights from South Africa to India via Dubai/ Doha/ Abu Dhabi have proven popular w/ drug courier networks.

https://t.co/D3jjZ6hxfc https://t.co/AZdPGPKyCn",2022-05-05 12:13:29+00:00,JasonEligh,2161,1.52E+18,Near & far
1284,"RT @SAMonitor: SPS with @iicdelhi invites you to a Public Lecture on Nuclear Challenges to India’s Security
Speaker: Dr @manpreetsethi01 Di…",2022-05-05 12:13:23+00:00,saurabhtodi,1198,1.52E+18,India
1285,RT @MrrMukherjee: India-Canada 🇮🇳-🇨🇦 agree to further  liberalize bilateral air service agreement towards eventual open sky model. Does tha…,2022-05-05 12:13:00+00:00,Luftstretkrafte,380,1.52E+18,Mumbai
1286,"Click on the link to know the Air Quality Index of 140 cities in the country... https://t.co/ET3k8UUsKF
#AQIAlert
@DrGargava 
@byadavbjp 
@moefcc 
@PIB_India https://t.co/scfta6bCc7",2022-05-05 12:08:27+00:00,CPCB_OFFICIAL,56221,1.52E+18,"New Delhi, India"
1287,"Please click on the link below to know the 4pm bulletin of Cities Air Quality Index (AQI):
https://t.co/ET3k8UUsKF
#CPCB #AQIAlert #AirQualityIndex 
@byadavbjp  
@DrGargava 
@moefcc 
@PIB_India https://t.co/gKSGXGgngx",2022-05-05 12:07:18+00:00,CPCB_OFFICIAL,56221,1.52E+18,"New Delhi, India"
1288,"RT @ArushiiiT: In this picture you'll see :
Most polluted are the regions in North India and the states in the middle with an average AQI o…",2022-05-05 12:06:50+00:00,ArushiiiT,111,1.52E+18,भारत 
1289,"@PradeepSraman @ANI @annamalai_k Used.. 100% own house not for all in the country. 
100% education not there... 
Our government is simply pledging all the government resources or sold
1. Air India Sold
2. Private Operators in railways
3. Lic public issue
",2022-05-05 12:03:20+00:00,Mithin_Raj,78,1.52E+18,"Coimbatore, Tamil Nadu , India"
1290,"Indian #coal production hits record levels in extreme heatwave

Power cuts during extreme heatwave, a sign of #GlobalWarming, as air conditioning adds to strain on #energy supply.

@JournoJane @Independent https://t.co/mW1Qc4owXO",2022-05-05 12:01:10+00:00,ECIU_UK,13751,1.52E+18,London
1291,#Kerala's ruling CPI-M (@cpimspeak) cleared the air over its May 31 #Thrikkakara Assembly bypoll candidate but sprung a suprise by selecting interventional cardiologist Joe Joseph. https://t.co/kU9LJT61w3,2022-05-05 11:55:53+00:00,ians_india,76304,1.52E+18,New Delhi
1292,"@RahulGandhi rahul gandhi you cannot manage the account of 50+ seats for INC, we all know what you people do with Air India, BSNL, MTNL,other navratnas dont post beyond your IQ level",2022-05-05 11:53:38+00:00,SameerS0013,31,1.52E+18,"Mumbai, India"
1293,"https://t.co/tMCWGnvAaq

Tyre Explodes While Being Filled With Air, 2 People Dead | #Shorts | CNN News18

https://t.co/eTSk0jtfj7
Source : ""News18 English Video"" via Dailyhunt",2022-05-05 11:49:30+00:00,DhodyKalra,11,1.52E+18,Delhi
1294,"Air India intends to increase flights to Vancouver

Currently it operates daily flight to Toronto and thrice  weekly to Vancouver 

Demand is ""reasonably good"" on the routes

Air India restricts agents in India to sell tickets on Canada sector. No change in policy as of now. https://t.co/R1rPvSihJJ",2022-05-05 11:48:53+00:00,aneeshp,3144,1.52E+18,"Mumbai, India"
1295,"RT @AdvindH: Do you know the Myths &amp; Facts about Air purification?

To know more kindly visit- https://t.co/CdL75Xnyrs

#advindhealthcare #…",2022-05-05 11:43:38+00:00,aadityavats,38,1.52E+18,"Haridwar, India"
1296,RT @SanjayaGul: @CPCB_OFFICIAL @NysfPHctLtxHc10 @CIJ_ICJ @DOJCrimDiv @MoHFW_INDIA @mpcb_official @PMOIndia @CMOMaharashtra @MahaCyber1 @ind…,2022-05-05 11:42:28+00:00,SanjayaGul,869,1.52E+18,भिसी
1297,"Always said, Nothing is Free. 

AAP’s “Freebie” baloon is hot air !! 

Delhi has one of the highest electricity tariffs in India. Now optional “subsidy” https://t.co/l8h3JGrd3i",2022-05-05 11:42:26+00:00,rachitseth,75605,1.52E+18,Delhi - Gurgaon | Kanpur
1298,"Air India Express resumes weekly flight to Kuwait https://t.co/hdlnaOkcbl via @ET_Infra | @FlyWithIX | @AkasaAir

#travel #india #airline #airport",2022-05-05 11:39:19+00:00,ET_Infra,58288,1.52E+18,"New Delhi, India"
1299,"#WatchVideo: Two die after #bulldozer tire bursts during air pumping

https://t.co/sXjisqGAf0",2022-05-05 11:33:47+00:00,fpjindia,32085,1.52E+18,India
1300,"@polganesh Why don’t you come and live in India and then teach patriotism. Enjoy fresh air of delhi, unfiltered tap water, lines in sarkari offices leisure of bribery and many others and we will see patriotism. Where was modi when people were gasping fo",2022-05-05 11:31:30+00:00,rahulhr2000,24,1.52E+18,
1301,"RT @Shaileshgiri11: @PaytmTravelCare Still waiting for the refund for below bookings
10236921445
10344704877
10236837706
10344756331
As per…",2022-05-05 11:30:00+00:00,Shaileshgiri11,25,1.52E+18,"Asturias, Spain"
1302,"RT @snopes: For clarification, land surface temperature is an entirely different measurement than air temperature. https://t.co/RL6EuFKwFG",2022-05-05 11:28:01+00:00,dmellieon,2067,1.52E+18,"Riverside, OH"
1303,@GurpreetSSahota Good decision of govt in selling air india,2022-05-05 11:26:29+00:00,PradeepABCXYZ,26,1.52E+18,भारत
1304,"Air Marshal Sanjeev Kapoor assumed the appointment of Director General (Inspection and Safety) of Indian Air Force in the Air Headquarters in New Delhi on May 1, 2022.

@IAF_MCC https://t.co/1CvrMNewlY",2022-05-05 11:23:00+00:00,PBNS_India,151782,1.52E+18,
1305,@babapnc @DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated,2022-05-05 11:22:20+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1306,"If you’re feeling hot and you know it, flap your wings. Or get an Atomberg to deliver superior air delivery, anytime anywhere. 

#summer #summervibes #atomberg #atombergtechnologies #letuscoolforyou #memes #itkeepscool #exploremore #explorepage   #bldcfans #bldcceilingfans #india https://t.co/EIfDxALVQt",2022-05-05 11:21:36+00:00,atomberg_tech,1583,1.52E+18,"Mumbai, India"
1307,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated from inova,2022-05-05 11:20:48+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1308,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated motto chea,2022-05-05 11:20:23+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1309,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated the silent,2022-05-05 11:20:00+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1310,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated,2022-05-05 11:19:43+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1311,RT @iamsrk: A story of a hero like no other - Gunjan Saxena - India’s first woman Air Force Officer to go to war. Wishing love and luck to…,2022-05-05 11:19:31+00:00,srkci03,2,1.52E+18,
1312,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated it will ma,2022-05-05 11:19:30+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1313,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated don’t tr,2022-05-05 11:19:04+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1314,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated all fake,2022-05-05 11:18:29+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1315,@DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated you go ext,2022-05-05 11:18:00+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1316,"RT @afreedma: Per @CopernicusEU - April 2022 was the sixth-warmest such month on record, with unusually high temperatures across parts of t…",2022-05-05 11:14:53+00:00,apowersb,2058,1.52E+18,unceded Piscataway land
1317,"Today, BSF &amp; M/s Ashok Travels &amp; Tours - Travel Division of ITDC- signed a MoU to provide online air travel solution to all BSF entitled officers for their official travels. This will facilitate air-ticketing for air journeys on official tour in Pan India units of BSF: @BSF_India https://t.co/wGQ9xjw6s8",2022-05-05 11:12:00+00:00,PBNS_India,151782,1.52E+18,
1318,@meetmeh16901447 @DaikinIndia @daikin_jp Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me ,2022-05-05 11:11:43+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1319,"@shubham__saurav @NaanSamantha If that happens we will migrate to foreign countries but we wont comes to polluted north india, we cant even feel fresh air there 😂😂only selling vimal, pani puri, gutka, golgappa 😂😂i am waiting when will gollgapp",2022-05-05 11:11:42+00:00,Nithish94609192,7,1.52E+18,
1320,@ANILSAI36433906 @DaikinIndia @Nitinarora8981 Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others lik,2022-05-05 11:10:58+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1321,@rahulawasthi911 @DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been c,2022-05-05 11:10:26+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1322,@DharamDayarama1 @DaikinIndia Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been c,2022-05-05 11:09:54+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1323,"Can anyone help me with the following information?

Is Air India reseravation Office in Safdarjung (Near Jorbagh metro station) open on Saturday?
@airindiain",2022-05-05 11:07:54+00:00,Malvikaggarwal,400,1.52E+18,"New Delhi, India."
1324,"For clarification, land surface temperature is an entirely different measurement than air temperature. https://t.co/RL6EuFKwFG",2022-05-05 11:07:02+00:00,snopes,302736,1.52E+18,
1325,RT @EconomicTimes: India and Canada discussed expansion of bilateral air service agreement that will allow more flights between the two cou…,2022-05-05 11:05:26+00:00,BILL098B,82,1.52E+18,"West Bengal, India"
1326,"#RakeshJhunjhunwala's #Akasa Air picks #Navitaire for reservations system

#NewSkies #SkyLedger #navitaire @AmadeusITGroup
@AkasaAir

#India #Business #Aviation 
https://t.co/N92wPPrDby
Via https://t.co/BNvPT2NddS https://t.co/8eJKHslVrR",2022-05-05 11:02:34+00:00,InfoblazeINDIA,355,1.52E+18,India
1327,"RT @Tuholske: I enjoyed doing an interview with @madisondap for @snopes on the difference between land surface temperature, air temperature…",2022-05-05 11:00:20+00:00,cp_marghidan,33,1.52E+18,
1328,Two die as bulldozer tire bursts during air pumping | Video - India Today https://t.co/lcLLdeFf2X,2022-05-05 10:58:59+00:00,IndiaNews24x7,12530,1.52E+18,INDIA
1329,@kohinoor_IN Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated,2022-05-05 10:58:27+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1330,"RT @JM_Scindia: Met with Mr. Martin Peryea, CEO of Jaunt Air Mobility &amp; discussed opportunities in the upcoming sectors of EVTOLs &amp; urban a…",2022-05-05 10:56:31+00:00,calm_sutra,542,1.52E+18,"Basel, Switzerland"
1331,Two men flung into air as tyre of JCB bulldozer bursts | Watch video  https://t.co/bDS7tCSEm0,2022-05-05 10:55:58+00:00,HindustanTimes,70552,1.52E+18,"New Delhi, India"
1332,"RT @htTweets: Two workers were killed after a tyre of a JCB bulldozer burst while filling gas in Raipur district of #Chhattisgarh.

https:/…",2022-05-05 10:53:33+00:00,Chittar51776809,11,1.52E+18,"जाजपुर, भारत"
1333,"On CCTV, bulldozer tyre bursts while air being filled, 2 blown into pieces.

#theSun #theSundaily #India #Bulldozers #Crimenews 

https://t.co/N9OoZOorFG",2022-05-05 10:50:06+00:00,theSundaily,159582,1.52E+18,Petaling Jaya
1334,@cromaretail @RelianceDigital Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been c,2022-05-05 10:47:43+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1335,@RelianceDigital Bye mistake also don’t buy daikin air conditioner they are providing all rejected units for india i myself am facing please message me if u r planning to biy daikin ac i have been cheated and many others like me have been cheated,2022-05-05 10:47:18+00:00,jayantdassani,39,1.52E+18,"Mumbai, Maharashtra"
1336,"🔥 *TODAY IN AVIATION:- MAY 5*🔥

*Jet Airways commenced it's Operation on 5th May 1993*✈️

Jet Airways Limited (JAIL) was founded on April 1, 1992, as a private limited liability company, and began operations as an *air taxi operator* on May 5, 1993. 🛩️

 #Trending #India https://t.co/Rx1cIQzluL",2022-05-05 10:47:17+00:00,FlightsTrains,0,1.52E+18,India
1337,"Two workers were killed after a tyre of a JCB bulldozer burst while filling gas in Raipur district of #Chhattisgarh.

https://t.co/KgMkMUKjRs",2022-05-05 10:39:58+00:00,htTweets,8490550,1.52E+18,India
1338,Viral: Two men flung into air as tyre of JCB bulldozer bursts | Watch video  https://t.co/bDS7tCSEm0,2022-05-05 10:38:21+00:00,HindustanTimes,70552,1.52E+18,"New Delhi, India"
1339,"Today, BSF and M/s Ashok Travels &amp; Tours - the Travel Division of ITDC- signed a MoU to provide online air travel solution to all the BSF entitled officers for their official travels. This will facilitate air-ticketing for air journeys on official tour in Pan India units of #BSF https://t.co/85scQZWns3",2022-05-05 10:30:55+00:00,BSF_India,1054966,1.52E+18,India
1340,"RT @Anurag_Dwary: On Camera, JCB Tyre Bursts While Air Being Filled, 2 Killed https://t.co/wNICPgMKMi via @ndtv",2022-05-05 10:27:33+00:00,Vinayku11774940,289,1.52E+18,
1341,@EPIC_India is pleased to announce and welcome Christa Hasenkopf (@sciencerely) as the new Director of #AQLI (@UChiAir). Hasenkopf's career has focused on providing communities around the world with clean air data and resources. Know more: https://t.co/gd,2022-05-05 10:26:53+00:00,EPIC_India,2506,1.52E+18,"New Delhi, India"
1342,"Air Marshal Sanjeev Kapoor assumes the Appointment of Director General (Inspection and Safety)

Read here: https://t.co/X86Oe7KH4T https://t.co/ntMx69cRSI",2022-05-05 10:23:10+00:00,PIB_India,2614621,1.52E+18,New Delhi
1343,@CPCB_OFFICIAL @NysfPHctLtxHc10 @CIJ_ICJ @DOJCrimDiv @MoHFW_INDIA @mpcb_official @PMOIndia @CMOMaharashtra @MahaCyber1 @indianforensicl @BJP4India @BJP4Maharashtra @AISA_Rajasthan @aisa_delhi @aisawb @maharashtra_hmo @nitin_gadkari @fooddeptgoi @WFP @SPCh,2022-05-05 10:21:43+00:00,SanjayaGul,869,1.52E+18,भिसी
1344,"Air Marshal Sanjeev Kapoor assumed the appointment of Director General (Inspection and Safety) [DG(I&amp;S)] of Indian Air Force at Air HQ New Delhi on 01 May 2022.
https://t.co/JIBN8KaGrC
@SpokespersonMoD @IAF_MCC @PIB_India https://t.co/14qGFoNnvd",2022-05-05 10:19:02+00:00,dprohyd,10276,1.52E+18,"Hyderabad, India"
1345,"RT @defis_eu: #ImageOfTheDay

A record #heatwave has hit southern Asia in the past few days

On 1 May, air T°🌡️ reached 49.5°C at Nawabshah…",2022-05-05 10:16:41+00:00,breggen06,349,1.52E+18,Europe
1346,RT @Gadgets360: Is the Enco Air 2 Pro the best value-driven true wireless headset with ANC that you can buy right now? Find out in our revi…,2022-05-05 10:16:18+00:00,meghnabasu2,262,1.52E+18,India 
1347,13 crore people live in areas where the maximum 2-meter air temperature for April exceeded ≥ 44°C. 🌡️,2022-05-05 10:11:06+00:00,Stats_of_India,29899,1.52E+18,India ‍💻
1348,"On CCTV, Bulldozer Tyre Bursts While Air Being Filled, 2 Blown Into Pieces https://t.co/ZVCoxgW8Bi

(Disclaimer: Disturbing visuals, viewer discretion advised) https://t.co/0GlwJLdB1p",2022-05-05 09:59:52+00:00,ndtv,17053457,1.52E+18,India
1349,@DelhiDutyFree  are you aware that air india flights are charging extra weight on items purchase from Delhi duty free? today I was forced to pay soon you guys are going to loose your business.,2022-05-05 09:54:33+00:00,skumar23in,0,1.52E+18,
1350,"@Sanju_Verma_ @TimesNow @republic Mam Islamist ecosystem has to be destroyed , especially one concentrated in media, this anchor from India Today Preeti Chaudhary very snobbishly propagates pro-ISLAM propaganda (ex- she is defending jihadi rioters in Raja",2022-05-05 09:52:37+00:00,PS12377,0,1.52E+18,
1351,Rakesh Jhunjhunwala's Akasa Air picks Navitaire to power its tech-first strategy - BusinessTodayMumbai-based Akasa Air will serve routes between metro to Tier 2 and 3 cities in India. The airline has plans to add international routes in 2023. https://t.co/6FPn1UJvom,2022-05-05 09:48:48+00:00,TSIUSA,793,1.52E+18,"Dallas, TX"
